method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
hedl,bh_mondrian,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,5.0
hedl,bh_mondrian,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0
hedl,bh_mondrian,0.01,0.2,0.12,0.8421079079567036,0.06,0.43282407906340586,0.06,0.43282407906340586,0.01,0.07213734651056763,0.0030000000000000005,0.021641203953170294,3.0303030303030302e-05,0.0002185980197289929,6e-05,0.0004210539539783518,0.01,0.00510088068944261,2.2738486924848977e-06,0.019997726151307516,0.0,0.02,0.2,0.02,2.0
hedl,bh_mondrian,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,5.0
hedl,bh_mondrian,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0
hedl,bh_mondrian,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0
hedl,by_mondrian,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
hedl,by_mondrian,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.5,0.2,150.33,12.157306465764222,149.02,12.002914219002971,1.31,1.1181014058522796,0.008659567471619296,0.0072861533342641945,0.14901999999999999,0.01200291421900297,0.00131,0.00111810140585228,0.075165,0.006078653232882111,0.008659567471619296,0.0005152088431423185,0.007649758139060351,0.00966937680417824,0.019367406786761625,1.0,0.2,0.0,10.0
hedl,by_mondrian,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
