method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
closr,bh,0.001,0.1,0.07,0.36848187807864013,0.0,0.0,0.07,0.36848187807864013,0.035,0.18424093903932007,0.0,0.0,3.503503503503503e-05,0.00018442536440372375,3.5000000000000004e-05,0.00018424093903932008,0.035,0.013027801736688053,0.00946550859609142,0.06053449140390858,0.0,0.035,0.1,0.035,2.0
closr,bh,0.001,0.2,0.355,0.7152151168121259,0.0,0.0,0.355,0.7152151168121259,0.275,0.44763476677098096,0.0,0.0,0.0001776776776776777,0.000357965523929993,0.00017750000000000003,0.000357607558406063,0.275,0.03165255790786193,0.21296098650059064,0.3370390134994094,1.0,0.275,0.2,0.275,1.0
closr,by,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,by,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,by,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,by,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,by,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,by,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
closr,by,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
closr,by,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
closr,fixed_far,0.5,0.01,17.025,3.949985687907409,0.885,0.3198225010233083,16.14,3.9059804680880608,0.9458057128420704,0.025444360217403365,0.0008850000000000003,0.0003198225010233083,0.01614,0.003905980468088061,0.008512500000000001,0.0019749928439537043,0.9458057128420704,0.0017991879652679136,0.9422793044301453,0.9493321212539955,1.0,1.0,,,
closr,fixed_far,0.25,0.01,24.065,4.9652840025652765,0.425,0.4955835096887071,23.64,4.974346248806477,0.9817044732496916,0.02216673024390911,0.00085,0.0009911670193774142,0.01576,0.0033162308325376515,0.012032500000000002,0.0024826420012826382,0.9817044732496916,0.0015674245272201063,0.9786323211763401,0.984776625323043,1.0,1.0,,,
