method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
hedl,by,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
hedl,by,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
hedl,by,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
hedl,by,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,fixed_far,0.5,0.01,42.76,4.366662191361651,27.02,1.7649860847601557,15.74,3.924206542082695,0.3633605651260009,0.05976410323692535,0.02702000000000001,0.0017649860847601564,0.01574,0.003924206542082695,0.021379999999999996,0.0021833310956808254,0.3633605651260009,0.004225960267036281,0.3550776830026098,0.371643447249392,0.4419051878354204,1.0,,,
hedl,fixed_far,0.25,0.01,37.535,5.197484412781392,13.715,2.7111856517381754,23.82,4.434628467892345,0.632946971613104,0.06487695217912534,0.027430000000000003,0.005422371303476351,0.015880000000000002,0.0029564189785948962,0.0187675,0.0025987422063906956,0.632946971613104,0.004587493282857489,0.6239554847787033,0.6419384584475046,0.7037878787878789,1.0,,,
hedl,fixed_far,0.1,0.01,33.715,5.465632690139138,5.58,2.1857464256372308,28.135,5.065081465411616,0.8339075715169062,0.06063607413878598,0.0279,0.010928732128186154,0.015630555555555557,0.0028139341474508976,0.0168575,0.0027328163450695687,0.8339075715169062,0.004287617920806581,0.8255038403921253,0.8423113026416871,0.9131677018633539,1.0,,,
hedl,fixed_far,0.05,0.01,32.765,5.1927447453104945,2.645,1.5266394927105473,30.12,5.028121920782277,0.9190651977064281,0.04622450014761983,0.026450000000000005,0.015266394927105477,0.01585263157894737,0.0026463799583064614,0.016382500000000005,0.0025963723726552474,0.9190651977064281,0.0032685657511340544,0.9126588088342054,0.9254715865786509,0.970672268907563,1.0,,,
hedl,fixed_far,0.01,0.01,31.765,5.023540063925971,0.6,0.7829848827615804,31.165,4.987197176610522,0.9810885153893127,0.02442287442414699,0.03,0.03914924413807903,0.01573989898989899,0.002518786452833597,0.015882500000000004,0.0025117700319629856,0.9810885153893127,0.0017269580121381833,0.9777036776855219,0.9844733530931036,1.0,1.0,,,
hedl,fixed_far,0.001,0.01,31.445,5.288365441724515,0.045,0.2078243363368914,31.4,5.290552877416851,0.9985327518095158,0.006880418404832187,0.0225,0.1039121681684457,0.015715715715715717,0.0026479243630714968,0.0157225,0.0026441827208622576,0.9985327518095158,0.0004865190511457567,0.9975791744692701,0.9994863291497615,1.0,1.0,,,
