method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
hedl,bh_marginal,0.05,0.1,1.94,2.365242452539799,0.09,0.2868999090082545,1.85,2.245598710330765,0.46168055555555554,0.48519166436355476,0.0009,0.0028689990900825453,0.0009736842105263157,0.0011818940580688238,0.00097,0.0011826212262698993,0.46168055555555554,0.034308231604665694,0.39443642161041076,0.5289246895007003,1.0,0.48,0.1,0.48,2.0
hedl,bh_marginal,0.05,0.2,3.745,3.5880839920030216,0.275,0.6009832814002508,3.47,3.2545445613030926,0.801205031080031,0.3565193103310676,0.0027500000000000003,0.006009832814002508,0.0018263157894736841,0.0017129181901595221,0.0018725,0.001794041996001511,0.801205031080031,0.025209722195904904,0.7517939755760574,0.8506160865840047,1.0,0.845,0.2,0.845,1.0
hedl,bh_marginal,0.01,0.05,0.32,1.2020083696060586,0.0,0.0,0.32,1.2020083696060586,0.07,0.25578728599833095,0.0,0.0,0.00016161616161616162,0.0006070749341444741,0.00016,0.0006010041848030293,0.07,0.018086892447072265,0.03454969080373837,0.10545030919626164,0.0,0.07,0.05,0.07,4.0
hedl,bh_marginal,0.01,0.1,2.09,2.3061856955396194,0.03,0.17101529509309654,2.06,2.2742606065560436,0.503702380952381,0.4962847932517624,0.0015000000000000002,0.008550764754654827,0.0010404040404040403,0.001148616467957598,0.0010450000000000001,0.0011530928477698097,0.503702380952381,0.03509263427080849,0.4349208177815963,0.5724839441231656,1.0,0.51,0.1,0.51,2.0
hedl,bh_marginal,0.01,0.2,3.805,2.790323372409203,0.095,0.2939507359675757,3.71,2.6929836249075296,0.8628234126984128,0.32568814832907805,0.004750000000000001,0.014697536798378784,0.0018737373737373736,0.0013600927398522878,0.0019025000000000001,0.0013951616862046014,0.8628234126984128,0.02302962982355812,0.8176853382442388,0.9079614871525867,1.0,0.88,0.2,0.88,1.0
hedl,bh_marginal,0.001,0.05,0.23,1.0595817891221027,0.0,0.0,0.23,1.0595817891221027,0.05,0.21849186132974535,0.0,0.0,0.00011511511511511511,0.0005303212157768281,0.000115,0.0005297908945610514,0.05,0.015449707678033373,0.019718572951054593,0.08028142704894542,0.0,0.05,0.05,0.05,4.0
hedl,bh_marginal,0.001,0.1,1.905,2.1816905989041464,0.0,0.0,1.905,2.1816905989041464,0.49,0.5011544461485624,0.0,0.0,0.0009534534534534533,0.001091937236688762,0.0009525,0.0010908452994520732,0.49,0.035436970729343695,0.42054353737048633,0.5594564626295137,1.0,0.49,0.1,0.49,2.0
hedl,bh_marginal,0.001,0.2,3.66,2.737126101677161,0.005,0.07071067811865478,3.655,2.728221207082349,0.8894444444444445,0.31357750523564865,0.0025,0.03535533905932739,0.0018293293293293294,0.0013654760796207952,0.00183,0.0013685630508385805,0.8894444444444445,0.022173278037968727,0.8459848194900258,0.9329040693988632,1.0,0.89,0.2,0.89,1.0
hedl,by_marginal,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_marginal,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_marginal,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_marginal,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_marginal,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_marginal,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_marginal,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_marginal,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,bh_mondrian,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.5,0.1,1071.81,8.440980437944923,1000.0,0.0,71.81,8.440980437944923,0.06694139548690502,0.00732800394418157,1.0,0.0,0.07180999999999998,0.008440980437944922,0.535905,0.004220490218972462,0.06694139548690502,0.0005181681281492555,0.06592578595573248,0.06795700501807755,0.07749077490774908,1.0,0.1,0.0,2.0
hedl,bh_mondrian,0.5,0.2,1147.6,12.637584528444027,1000.0,0.0,147.6,12.637584528444027,0.1285111628808144,0.009591561760266917,1.0,0.0,0.14759999999999998,0.012637584528444027,0.5738,0.006318792264222015,0.1285111628808144,0.0006782258362854315,0.12718184024169496,0.12984048551993385,0.14015477214101463,1.0,0.2,0.0,1.0
hedl,bh_mondrian,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
hedl,bh_mondrian,0.25,0.2,622.665,12.064015806808888,500.0,0.0,122.665,12.064015806808886,0.19670085092115003,0.015521977090971474,1.0,0.0,0.08177666666666666,0.008042677204539257,0.31133249999999996,0.006032007903404449,0.19670085092115003,0.001097569525844817,0.1945496146504942,0.19885208719180586,0.21642358504913142,1.0,0.2,0.43,1.0
hedl,bh_mondrian,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
hedl,bh_mondrian,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
hedl,bh_mondrian,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
hedl,bh_mondrian,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
hedl,bh_mondrian,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
hedl,bh_mondrian,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
hedl,bh_mondrian,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
hedl,bh_mondrian,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
hedl,bh_mondrian,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
hedl,by_mondrian,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_mondrian,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_mondrian,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_mondrian,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_mondrian,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by_mondrian,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.0
hedl,by_mondrian,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,17.0
hedl,by_mondrian,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,fixed_far,0.5,0.01,41.795,4.2630791947963536,27.01,1.7593683197165142,14.785,3.7428357024423855,0.3490927289978228,0.05947803878632883,0.027010000000000006,0.0017593683197165144,0.014785000000000001,0.003742835702442386,0.020897499999999996,0.002131539597398177,0.3490927289978228,0.0042057324557489605,0.34084949338455484,0.35733596461109074,0.4222222222222222,1.0,,,
hedl,fixed_far,0.25,0.01,36.08,5.557700981611463,13.715,2.7111856517381754,22.365,4.649717665822227,0.6172498743359358,0.06788246734382179,0.027430000000000003,0.005422371303476351,0.014910000000000001,0.0030998117772148177,0.018039999999999997,0.0027788504908057314,0.6172498743359358,0.004800015298249075,0.6078418443513677,0.626657904320504,0.697906976744186,1.0,,,
hedl,fixed_far,0.1,0.01,32.94,5.827193226976656,5.595,2.175924686473783,27.345,5.376851089456632,0.8290721134709592,0.062161133814387384,0.027975000000000003,0.010879623432368915,0.015191666666666668,0.0029871394941425725,0.016470000000000002,0.002913596613488328,0.8290721134709592,0.004395455924639772,0.8204570198586653,0.8376872070832532,0.90625,1.0,,,
hedl,fixed_far,0.05,0.01,30.97,4.992366031549051,2.64,1.5271084773216137,28.33,4.688390451436999,0.9151979790521289,0.04684920840909427,0.0264,0.015271084773216136,0.014910526315789475,0.0024675739218089467,0.015485000000000002,0.0024961830157745257,0.9151979790521289,0.003312739295929238,0.9087050100321076,0.9216909480721501,0.9696969696969697,1.0,,,
hedl,fixed_far,0.01,0.01,30.575,5.307089692573993,0.595,0.7771711361562342,29.98,5.184980241090849,0.9809241023623082,0.02503701401858849,0.029750000000000002,0.03885855680781171,0.015141414141414143,0.0026186768894398225,0.015287500000000002,0.002653544846286997,0.9809241023623082,0.0017703842393206575,0.9774541492532397,0.9843940554713767,1.0,1.0,,,
hedl,fixed_far,0.001,0.01,30.215,5.264728085005457,0.045,0.2078243363368914,30.17,5.240075568138211,0.9986351942087236,0.006355555544792778,0.0225,0.1039121681684457,0.0151001001001001,0.0026226604445136192,0.015107500000000003,0.0026323640425027282,0.9986351942087236,0.0004494056423930736,0.9977543591496332,0.999516029267814,1.0,1.0,,,
